mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
230,3,31015,14494,,,,16,-81,,49.827941666667,18.194098333333,2.3,11.09,109.09,279.4,"2024-09-16T12:30:51.163Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,977
230,3,31015,14495,,,,14,-85,,49.827941666667,18.194098333333,2.3,11.09,109.09,279.4,"2024-09-16T12:30:51.163Z",GSM,true,"2024-09-16T12:28:42.158Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,990
230,3,31015,14496,,,,9,-95,,49.827941666667,18.194098333333,2.3,11.09,109.09,279.4,"2024-09-16T12:30:51.163Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,988
230,1,28722,233165334,910802,22,28,,,4,49.827941666667,18.194098333333,2.3,11.09,109.09,279.4,"2024-09-16T12:30:51.163Z",LTE,false,"2024-09-16T12:30:02.444Z","Xiaomi M2003J15SC",-83,-8,,15,,,,,,,,,,,,,,,1579
230,3,31015,33463,,,,17,-79,,49.827766666667,18.19476500,2.5,9.8,112.59,276.3,"2024-09-16T12:30:56.139Z",GSM,false,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,999
230,3,31015,19109,,,,20,-73,,49.827766666667,18.19476500,2.5,9.8,112.59,276.3,"2024-09-16T12:30:56.139Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1001
230,3,31015,14494,,,,18,-77,,49.827766666667,18.19476500,2.5,9.8,112.59,276.3,"2024-09-16T12:30:56.139Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,8,-97,,49.827766666667,18.19476500,2.5,9.8,112.59,276.3,"2024-09-16T12:30:56.139Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-97,,,,,,,,,,,,,,,,988
230,3,31015,33463,,,,17,-79,,49.827591666667,18.19548500,2.5,10.9,110.1,277.3,"2024-09-16T12:31:01.166Z",GSM,false,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,999
230,3,31015,19109,,,,20,-73,,49.827591666667,18.19548500,2.5,10.9,110.1,277.3,"2024-09-16T12:31:01.166Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1001
230,3,31015,14494,,,,18,-77,,49.827591666667,18.19548500,2.5,10.9,110.1,277.3,"2024-09-16T12:31:01.166Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,8,-97,,49.827591666667,18.19548500,2.5,10.9,110.1,277.3,"2024-09-16T12:31:01.166Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-97,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,21,-71,,49.827546666667,18.195626666667,2.3,10.94,109.29,277.3,"2024-09-16T12:31:02.392Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,1001
230,3,31015,14494,,,,15,-83,,49.827546666667,18.195626666667,2.3,10.94,109.29,277.3,"2024-09-16T12:31:02.392Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,13,-87,,49.827546666667,18.195626666667,2.3,10.94,109.29,277.3,"2024-09-16T12:31:02.392Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,988
230,1,28722,233165334,910802,22,28,,,6,49.827546666667,18.195626666667,2.3,10.94,109.29,277.3,"2024-09-16T12:31:02.392Z",LTE,false,"2024-09-16T12:30:02.444Z","Xiaomi M2003J15SC",-96,-12,,3,,,,,,,,,,,,,,,1579
230,3,31015,19109,,,,21,-71,,49.827391666667,18.19630500,2.4,10,112.54,278.4,"2024-09-16T12:31:07.167Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,1001
230,3,31015,14494,,,,15,-83,,49.827391666667,18.19630500,2.4,10,112.54,278.4,"2024-09-16T12:31:07.167Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,13,-87,,49.827391666667,18.19630500,2.4,10,112.54,278.4,"2024-09-16T12:31:07.167Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,988
230,1,28722,233165334,910802,22,28,,,6,49.827391666667,18.19630500,2.4,10,112.54,278.4,"2024-09-16T12:31:07.167Z",LTE,false,"2024-09-16T12:30:02.444Z","Xiaomi M2003J15SC",-96,-12,,3,,,,,,,,,,,,,,,1579
230,3,31015,19109,,,,27,-59,,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1001
230,3,31015,19108,,,,18,-77,,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,984
230,3,31015,33463,,,,18,-77,,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,15,-83,,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,13,-87,,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,988
230,1,28722,18950167,74024,23,271,,,4,49.827248333333,18.196893333333,2.4,9,110.56,275.8,"2024-09-16T12:31:12.428Z",LTE,false,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",-85,-12,,5,,,,,,,,,,,,,,,1579
230,3,31015,19109,,,,27,-59,,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1001
230,3,31015,19108,,,,18,-77,,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,984
230,3,31015,33463,,,,18,-77,,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,15,-83,,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,13,-87,,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,988
230,1,28722,18950167,74024,23,271,,,4,49.827073333333,18.197516666667,2.3,8.06,111.41,276,"2024-09-16T12:31:18.161Z",LTE,false,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",-85,-12,,5,,,,,,,,,,,,,,,1579
230,3,31015,19109,,,,26,-61,,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1001
230,3,31015,19108,,,,19,-75,,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,33463,,,,19,-75,,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,16,-81,,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,15,-83,,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,988
230,1,28722,18950167,74024,23,271,,,3,49.82694000,18.19812000,2.2,8.82,112.5,275.2,"2024-09-16T12:31:23.171Z",LTE,false,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",-65,-10,,13,,,,,,,,,,,,,,,1579
230,3,31015,19109,,,,26,-61,,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",GSM,false,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1001
230,3,31015,19108,,,,19,-75,,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,33463,,,,19,-75,,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,16,-81,,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,977
230,3,31015,14496,,,,15,-83,,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,988
230,1,28722,18950167,74024,23,271,,,3,49.82676000,18.198736666667,2.1,6.55,112.76,276.2,"2024-09-16T12:31:29.157Z",LTE,false,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",-65,-10,,13,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,26,-61,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,988
230,3,31015,19108,,,,22,-69,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,984
230,3,31015,33463,,,,17,-79,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,17,-79,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,977
230,3,31015,14216,,,,15,-83,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,993
230,3,31015,14214,,,,12,-89,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,980
230,3,31015,14414,,,,11,-91,,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,981
230,1,28722,18950167,74024,23,271,,,3,49.826651666667,18.19911500,1,0,118.43,273.1,"2024-09-16T12:31:52.372Z",LTE,false,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",-74,-13,,6,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,31,-51,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,19,-75,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,18,-77,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,977
230,3,31015,14216,,,,14,-85,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,993
230,3,31015,14414,,,,12,-89,,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,981
230,1,28722,18950165,74024,21,272,,,3,49.826546666667,18.19958500,2.4,6.43,111.99,274.3,"2024-09-16T12:32:02.416Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-79,-13,,,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,31,-51,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,19,-75,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,18,-77,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,977
230,3,31015,14216,,,,14,-85,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,993
230,3,31015,14414,,,,12,-89,,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,981
230,1,28722,18950165,74024,21,272,,,3,49.826351666667,18.20027000,2.2,12.39,111.84,272.8,"2024-09-16T12:32:08.119Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-79,-13,,,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,31,-51,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,19,-75,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,18,-77,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,977
230,3,31015,14216,,,,14,-85,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,993
230,3,31015,14414,,,,12,-89,,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,981
230,1,28722,18950165,74024,21,272,,,3,49.826161666667,18.201081666667,2.4,16.06,111.97,270.4,"2024-09-16T12:32:12.157Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-79,-13,,,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,25,-63,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,21,-71,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,19,-75,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,977
230,3,31015,14414,,,,13,-87,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,981
230,3,31015,14216,,,,13,-87,,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,993
230,1,28722,18950165,74024,21,272,,,3,49.825988333333,18.20174500,2.4,15.89,112.6,266.1,"2024-09-16T12:32:15.141Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-86,-13,,5,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,25,-63,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,21,-71,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,19,-75,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,977
230,3,31015,14414,,,,13,-87,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,981
230,3,31015,14216,,,,13,-87,,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,993
230,1,28722,18950165,74024,21,272,,,3,49.825836666667,18.20239000,2.3,16.04,110.98,270.4,"2024-09-16T12:32:18.157Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-86,-13,,5,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,25,-63,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,25,-63,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,21,-71,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,999
230,3,31015,19108,,,,19,-75,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,984
230,3,31015,14494,,,,19,-75,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,977
230,3,31015,14414,,,,13,-87,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,981
230,3,31015,14216,,,,13,-87,,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,993
230,1,28722,18950165,74024,21,272,,,3,49.82567500,18.203011666667,2.4,16.08,111.35,268.3,"2024-09-16T12:32:21.163Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-86,-13,,5,,,,,,,,,,,,,,,1579
230,3,31015,19107,,,,24,-65,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,false,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,988
230,3,31015,19109,,,,23,-67,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:30:56.139Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,1001
230,3,31015,33463,,,,21,-71,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:30:46.157Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,999
230,3,31015,14494,,,,20,-73,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:28:12.416Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,977
230,3,31015,19108,,,,17,-79,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:31:12.428Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,984
230,3,31015,14414,,,,14,-85,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:27:42.426Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,981
230,3,31015,14216,,,,14,-85,,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",GSM,true,"2024-09-16T12:31:52.372Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,993
230,1,28722,18950165,74024,21,272,,,5,49.82552500,18.20361500,2.5,15.92,112.07,265.3,"2024-09-16T12:32:24.104Z",LTE,false,"2024-09-16T12:32:02.416Z","Xiaomi M2003J15SC",-100,-16,,,,,,,,,,,,,,,,,1579
